id_questionnaire;id_block;id_question;Question text;id_answer;Answer text;Scoring
102;112;10909;9. I am relaxed most of the time.;10902;Very Accurate;5
102;112;10910;10. I got difficulties understanding abstract things.;10898;Very Inaccurate;5
102;112;10910;10. I got difficulties understanding abstract things.;10899;Moderately Inaccurate;4
102;112;10910;10. I got difficulties understanding abstract things.;10900;Neither Accurate Nor Inaccurate;3
102;112;10910;10. I got difficulties understanding abstract things.;10901;Moderately Accurate;2
102;112;10910;10. I got difficulties understanding abstract things.;10902;Very Accurate;1
102;113;10911;11. I am comfortable around people.;10898;Very Inaccurate;1
102;113;10911;11. I am comfortable around people.;10899;Moderately Inaccurate;2
102;113;10911;11. I am comfortable around people.;10900;Neither Accurate Nor Inaccurate;3
102;113;10911;11. I am comfortable around people.;10901;Moderately Accurate;4
102;113;10911;11. I am comfortable around people.;10902;Very Accurate;5
102;113;10912;12. I insult the people.;10898;Very Inaccurate;5
102;113;10912;12. I insult the people.;10899;Moderately Inaccurate;4
102;113;10912;12. I insult the people.;10900;Neither Accurate Nor Inaccurate;3
102;113;10912;12. I insult the people.;10901;Moderately Accurate;2
102;113;10912;12. I insult the people.;10902;Very Accurate;1
102;113;10913;13. I pay attention for the details.;10898;Very Inaccurate;1
102;113;10913;13. I pay attention for the details.;10899;Moderately Inaccurate;2
102;113;10913;13. I pay attention for the details.;10900;Neither Accurate Nor Inaccurate;3
102;113;10913;13. I pay attention for the details.;10901;Moderately Accurate;4
102;113;10913;13. I pay attention for the details.;10902;Very Accurate;5
102;113;10914;14. I worry for things.;10898;Very Inaccurate;5
102;113;10914;14. I worry for things.;10899;Moderately Inaccurate;4
102;113;10914;14. I worry for things.;10900;Neither Accurate Nor Inaccurate;3
102;113;10914;14. I worry for things.;10901;Moderately Accurate;2
102;113;10914;14. I worry for things.;10902;Very Accurate;1
102;113;10915;15. I got a good imagination.;10898;Very Inaccurate;1
102;113;10915;15. I got a good imagination.;10899;Moderately Inaccurate;2
102;113;10915;15. I got a good imagination.;10900;Neither Accurate Nor Inaccurate;3
102;113;10915;15. I got a good imagination.;10901;Moderately Accurate;4
102;113;10915;15. I got a good imagination.;10902;Very Accurate;5
102;113;10916;16. I keep in a second place.;10898;Very Inaccurate;5
102;113;10916;16. I keep in a second place.;10899;Moderately Inaccurate;4
102;113;10916;16. I keep in a second place.;10900;Neither Accurate Nor Inaccurate;3
102;113;10916;16. I keep in a second place.;10901;Moderately Accurate;2
102;113;10916;16. I keep in a second place.;10902;Very Accurate;1
102;113;10917;17. I sympathize with others’ feelings.;10898;Very Inaccurate;1
102;113;10917;17. I sympathize with others’ feelings.;10899;Moderately Inaccurate;2
102;113;10917;17. I sympathize with others’ feelings.;10900;Neither Accurate Nor Inaccurate;3
102;113;10917;17. I sympathize with others’ feelings.;10901;Moderately Accurate;4
102;113;10917;17. I sympathize with others’ feelings.;10902;Very Accurate;5
102;113;10918;18. I tend to make a mess of things.;10898;Very Inaccurate;5
102;113;10918;18. I tend to make a mess of things.;10899;Moderately Inaccurate;4
102;113;10918;18. I tend to make a mess of things.;10900;Neither Accurate Nor Inaccurate;3
102;113;10918;18. I tend to make a mess of things.;10901;Moderately Accurate;2
102;113;10918;18. I tend to make a mess of things.;10902;Very Accurate;1
102;113;10919;19. Rarely I feel sad.;10898;Very Inaccurate;1
102;113;10919;19. Rarely I feel sad.;10899;Moderately Inaccurate;2
102;113;10919;19. Rarely I feel sad.;10900;Neither Accurate Nor Inaccurate;3
102;113;10919;19. Rarely I feel sad.;10901;Moderately Accurate;4
102;113;10919;19. Rarely I feel sad.;10902;Very Accurate;5
102;113;10920;20. I do not get interest on abstract ideas.;10898;Very Inaccurate;5
102;113;10920;20. I do not get interest on abstract ideas.;10899;Moderately Inaccurate;4
102;113;10920;20. I do not get interest on abstract ideas.;10900;Neither Accurate Nor Inaccurate;3
102;113;10920;20. I do not get interest on abstract ideas.;10901;Moderately Accurate;2
102;113;10920;20. I do not get interest on abstract ideas.;10902;Very Accurate;1
102;114;10921;21. I am who starts the conversations.;10898;Very Inaccurate;1
102;114;10921;21. I am who starts the conversations.;10899;Moderately Inaccurate;2
102;114;10921;21. I am who starts the conversations.;10900;Neither Accurate Nor Inaccurate;3
102;114;10921;21. I am who starts the conversations.;10901;Moderately Accurate;4
102;114;10921;21. I am who starts the conversations.;10902;Very Accurate;5
102;114;10922;22. I am not interested in the others’ problems.;10898;Very Inaccurate;5
102;114;10922;22. I am not interested in the others’ problems.;10899;Moderately Inaccurate;4
102;114;10922;22. I am not interested in the others’ problems.;10900;Neither Accurate Nor Inaccurate;3
102;114;10922;22. I am not interested in the others’ problems.;10901;Moderately Accurate;2
102;114;10922;22. I am not interested in the others’ problems.;10902;Very Accurate;1
102;114;10923;23. I do my tasks immediately.;10898;Very Inaccurate;1
102;114;10923;23. I do my tasks immediately.;10899;Moderately Inaccurate;2
102;114;10923;23. I do my tasks immediately.;10900;Neither Accurate Nor Inaccurate;3
102;114;10923;23. I do my tasks immediately.;10901;Moderately Accurate;4
102;114;10923;23. I do my tasks immediately.;10902;Very Accurate;5
102;114;10924;24. I get upset with ease.;10898;Very Inaccurate;5
102;114;10924;24. I get upset with ease.;10899;Moderately Inaccurate;4
102;114;10924;24. I get upset with ease.;10900;Neither Accurate Nor Inaccurate;3
102;114;10924;24. I get upset with ease.;10901;Moderately Accurate;2
102;114;10924;24. I get upset with ease.;10902;Very Accurate;1
102;114;10925;25. I got excellent ideas.;10898;Very Inaccurate;1
102;114;10925;25. I got excellent ideas.;10899;Moderately Inaccurate;2
102;114;10925;25. I got excellent ideas.;10900;Neither Accurate Nor Inaccurate;3
102;114;10925;25. I got excellent ideas.;10901;Moderately Accurate;4
102;114;10925;25. I got excellent ideas.;10902;Very Accurate;5
102;114;10926;26. I got little to say.;10898;Very Inaccurate;5
102;114;10926;26. I got little to say.;10899;Moderately Inaccurate;4
102;114;10926;26. I got little to say.;10900;Neither Accurate Nor Inaccurate;3
102;114;10926;26. I got little to say.;10901;Moderately Accurate;2
102;114;10926;26. I got little to say.;10902;Very Accurate;1
102;114;10927;27. I got a soft heart.;10898;Very Inaccurate;1
102;114;10927;27. I got a soft heart.;10899;Moderately Inaccurate;2
102;114;10927;27. I got a soft heart.;10900;Neither Accurate Nor Inaccurate;3
102;114;10927;27. I got a soft heart.;10901;Moderately Accurate;4
102;114;10927;27. I got a soft heart.;10902;Very Accurate;5
102;114;10928;28. I forget to return things to his place.;10898;Very Inaccurate;5
102;114;10928;28. I forget to return things to his place.;10899;Moderately Inaccurate;4
102;114;10928;28. I forget to return things to his place.;10900;Neither Accurate Nor Inaccurate;3
102;114;10928;28. I forget to return things to his place.;10901;Moderately Accurate;2
102;114;10928;28. I forget to return things to his place.;10902;Very Accurate;1
102;114;10929;29. I get irritated easily.;10898;Very Inaccurate;5
102;114;10929;29. I get irritated easily.;10899;Moderately Inaccurate;4
102;114;10929;29. I get irritated easily.;10900;Neither Accurate Nor Inaccurate;3
102;114;10929;29. I get irritated easily.;10901;Moderately Accurate;2
102;114;10929;29. I get irritated easily.;10902;Very Accurate;1
102;114;10930;30. I do not have a good imagination.;10898;Very Inaccurate;5
102;114;10930;30. I do not have a good imagination.;10899;Moderately Inaccurate;4
102;114;10930;30. I do not have a good imagination.;10900;Neither Accurate Nor Inaccurate;3
102;114;10930;30. I do not have a good imagination.;10901;Moderately Accurate;2
102;114;10930;30. I do not have a good imagination.;10902;Very Accurate;1
102;115;10931;31. I talk with different persons at the parties.;10898;Very Inaccurate;1
102;115;10931;31. I talk with different persons at the parties.;10899;Moderately Inaccurate;2
102;115;10931;31. I talk with different persons at the parties.;10900;Neither Accurate Nor Inaccurate;3
102;115;10931;31. I talk with different persons at the parties.;10901;Moderately Accurate;4
102;115;10931;31. I talk with different persons at the parties.;10902;Very Accurate;5
102;115;10932;32. I am not too interested in the others.;10898;Very Inaccurate;5
102;115;10932;32. I am not too interested in the others.;10899;Moderately Inaccurate;4
102;115;10932;32. I am not too interested in the others.;10900;Neither Accurate Nor Inaccurate;3
102;115;10932;32. I am not too interested in the others.;10901;Moderately Accurate;2
102;115;10932;32. I am not too interested in the others.;10902;Very Accurate;1
102;115;10933;33. I like the order.;10898;Very Inaccurate;1
102;115;10933;33. I like the order.;10899;Moderately Inaccurate;2
102;115;10933;33. I like the order.;10900;Neither Accurate Nor Inaccurate;3
102;115;10933;33. I like the order.;10901;Moderately Accurate;4
102;115;10933;33. I like the order.;10902;Very Accurate;5
102;115;10934;34. I got a lot of mood changes.;10898;Very Inaccurate;5
102;115;10934;34. I got a lot of mood changes.;10899;Moderately Inaccurate;4
102;115;10934;34. I got a lot of mood changes.;10900;Neither Accurate Nor Inaccurate;3
102;115;10934;34. I got a lot of mood changes.;10901;Moderately Accurate;2
102;115;10934;34. I got a lot of mood changes.;10902;Very Accurate;1
102;115;10935;35. I understand things fast.;10898;Very Inaccurate;1
102;115;10935;35. I understand things fast.;10899;Moderately Inaccurate;2
102;115;10935;35. I understand things fast.;10900;Neither Accurate Nor Inaccurate;3
102;115;10935;35. I understand things fast.;10901;Moderately Accurate;4
102;115;10935;35. I understand things fast.;10902;Very Accurate;5
102;115;10936;36. I don’t like to draw attention to myself.;10898;Very Inaccurate;5
102;115;10936;36. I don’t like to draw attention to myself.;10899;Moderately Inaccurate;4
102;115;10936;36. I don’t like to draw attention to myself.;10900;Neither Accurate Nor Inaccurate;3
102;115;10936;36. I don’t like to draw attention to myself.;10901;Moderately Accurate;2
102;115;10936;36. I don’t like to draw attention to myself.;10902;Very Accurate;1
102;115;10937;37. I spend time in the others.;10898;Very Inaccurate;1
102;115;10937;37. I spend time in the others.;10899;Moderately Inaccurate;2
102;115;10937;37. I spend time in the others.;10900;Neither Accurate Nor Inaccurate;3
102;115;10937;37. I spend time in the others.;10901;Moderately Accurate;4
102;115;10937;37. I spend time in the others.;10902;Very Accurate;5
102;115;10938;38. I fail my obligations.;10898;Very Inaccurate;5
102;115;10938;38. I fail my obligations.;10899;Moderately Inaccurate;4
102;115;10938;38. I fail my obligations.;10900;Neither Accurate Nor Inaccurate;3
102;115;10938;38. I fail my obligations.;10901;Moderately Accurate;2
102;115;10938;38. I fail my obligations.;10902;Very Accurate;1
102;115;10939;39. I got frequent mood swings.;10898;Very Inaccurate;5
102;115;10939;39. I got frequent mood swings.;10899;Moderately Inaccurate;4
102;115;10939;39. I got frequent mood swings.;10900;Neither Accurate Nor Inaccurate;3
102;115;10939;39. I got frequent mood swings.;10901;Moderately Accurate;2
102;115;10939;39. I got frequent mood swings.;10902;Very Accurate;1
102;115;10940;40. I use complex words and expressions.;10898;Very Inaccurate;1
102;115;10940;40. I use complex words and expressions.;10899;Moderately Inaccurate;2
102;115;10940;40. I use complex words and expressions.;10900;Neither Accurate Nor Inaccurate;3
102;115;10940;40. I use complex words and expressions.;10901;Moderately Accurate;4
102;115;10940;40. I use complex words and expressions.;10902;Very Accurate;5
102;116;10941;41. I do not mind to be the center of attention.;10898;Very Inaccurate;1
102;116;10941;41. I do not mind to be the center of attention.;10899;Moderately Inaccurate;2
102;116;10941;41. I do not mind to be the center of attention.;10900;Neither Accurate Nor Inaccurate;3
102;116;10941;41. I do not mind to be the center of attention.;10901;Moderately Accurate;4
102;116;10941;41. I do not mind to be the center of attention.;10902;Very Accurate;5
102;116;10942;42. I feel the others emotions.;10898;Very Inaccurate;1
102;116;10942;42. I feel the others emotions.;10899;Moderately Inaccurate;2
102;116;10942;42. I feel the others emotions.;10900;Neither Accurate Nor Inaccurate;3
102;116;10942;42. I feel the others emotions.;10901;Moderately Accurate;4
102;116;10942;42. I feel the others emotions.;10902;Very Accurate;5
102;116;10943;43. I feel a schedule.;10898;Very Inaccurate;1
102;116;10943;43. I feel a schedule.;10899;Moderately Inaccurate;2
102;116;10943;43. I feel a schedule.;10900;Neither Accurate Nor Inaccurate;3
102;116;10943;43. I feel a schedule.;10901;Moderately Accurate;4
102;116;10943;43. I feel a schedule.;10902;Very Accurate;5
102;116;10944;44. I get irritated easily.;10898;Very Inaccurate;5
102;116;10944;44. I get irritated easily.;10899;Moderately Inaccurate;4
102;116;10944;44. I get irritated easily.;10900;Neither Accurate Nor Inaccurate;3
102;116;10944;44. I get irritated easily.;10901;Moderately Accurate;2
102;116;10944;44. I get irritated easily.;10902;Very Accurate;1
102;116;10945;45. I spend time pondering about things.;10898;Very Inaccurate;1
102;116;10945;45. I spend time pondering about things.;10899;Moderately Inaccurate;2
102;116;10945;45. I spend time pondering about things.;10900;Neither Accurate Nor Inaccurate;3
102;116;10945;45. I spend time pondering about things.;10901;Moderately Accurate;4
102;116;10945;45. I spend time pondering about things.;10902;Very Accurate;5
102;116;10946;46. I am quiet while being with strangers.;10898;Very Inaccurate;5
102;116;10946;46. I am quiet while being with strangers.;10899;Moderately Inaccurate;4
102;116;10946;46. I am quiet while being with strangers.;10900;Neither Accurate Nor Inaccurate;3
102;116;10946;46. I am quiet while being with strangers.;10901;Moderately Accurate;2
102;116;10946;46. I am quiet while being with strangers.;10902;Very Accurate;1
102;116;10947;47. I make people feel comfortable.;10898;Very Inaccurate;1
102;116;10947;47. I make people feel comfortable.;10899;Moderately Inaccurate;2
102;116;10947;47. I make people feel comfortable.;10900;Neither Accurate Nor Inaccurate;3
102;116;10947;47. I make people feel comfortable.;10901;Moderately Accurate;4
102;116;10947;47. I make people feel comfortable.;10902;Very Accurate;5
102;116;10948;48. I am demanding in my work.;10898;Very Inaccurate;1
102;116;10948;48. I am demanding in my work.;10899;Moderately Inaccurate;2
102;116;10948;48. I am demanding in my work.;10900;Neither Accurate Nor Inaccurate;3
102;116;10948;48. I am demanding in my work.;10901;Moderately Accurate;4
102;116;10948;48. I am demanding in my work.;10902;Very Accurate;5
102;116;10949;49. Often I feel sad.;10898;Very Inaccurate;5
102;116;10949;49. Often I feel sad.;10899;Moderately Inaccurate;4
102;116;10949;49. Often I feel sad.;10900;Neither Accurate Nor Inaccurate;3
102;116;10949;49. Often I feel sad.;10901;Moderately Accurate;2
102;116;10949;49. Often I feel sad.;10902;Very Accurate;1
102;116;10950;50. I am full of ideas.;10898;Very Inaccurate;1
102;116;10950;50. I am full of ideas.;10899;Moderately Inaccurate;2
102;116;10950;50. I am full of ideas.;10900;Neither Accurate Nor Inaccurate;3
102;116;10950;50. I am full of ideas.;10901;Moderately Accurate;4
102;116;10950;50. I am full of ideas.;10902;Very Accurate;5
